2024-04-07 20:36:49.942000,3.7508,14.2534,5.57778
2024-04-07 20:36:57.949000,3.8081,14.0057,5.73333
2024-04-07 20:37:01.951000,3.8483,13.8261,5.84444
2024-04-07 20:37:05.958000,3.8721,13.7174,5.91111
2024-04-07 20:37:09.963000,3.9113,13.5344,6.02222
2024-04-07 20:37:21.975000,3.9955,13.1244,6.26667
2024-04-07 20:37:25.980000,4.0328,12.9347,6.37778
2024-04-07 20:37:33.985000,4.0911,12.6271,6.55556
2024-04-07 20:37:38.050000,4.1196,12.4713,6.64444
2024-04-07 20:37:42.052000,4.1477,12.3144,6.73333
2024-04-07 20:37:46.054000,4.1754,12.1561,6.82222
2024-04-07 20:37:54.059000,4.2296,11.8361,7.0
2024-04-07 20:37:58.062000,4.2561,11.6743,7.08889
2024-04-07 20:38:02.064000,4.2821,11.5113,7.17778
2024-04-07 20:38:06.067000,4.3077,11.3472,7.26667
2024-04-07 20:38:14.077000,4.3576,11.0156,7.44444
2024-04-07 20:38:22.083000,4.4058,10.6795,7.62222
2024-04-07 20:38:26.090000,4.4292,10.5099,7.71111
2024-04-07 20:38:30.095000,4.4522,10.3392,7.8
2024-04-07 20:38:38.099000,4.4968,9.9948,7.97778
2024-04-07 20:38:42.102000,4.5184,9.821,8.06667
2024-04-07 20:38:46.110000,4.5396,9.6463,8.15556
2024-04-07 20:38:50.115000,4.5603,9.4706,8.24444
2024-04-07 20:38:58.125000,4.6004,9.1165,8.42222
2024-04-07 20:39:02.130000,4.6198,8.938,8.51111
2024-04-07 20:39:06.188000,4.6387,8.7586,8.6
2024-04-07 20:39:10.190000,4.6571,8.5784,8.68889
2024-04-07 20:39:22.197000,4.7096,8.0326,8.95556
2024-04-07 20:39:26.199000,4.7261,7.849,9.04444
2024-04-07 20:39:34.211000,4.7578,7.4796,9.22222
2024-04-07 20:39:38.212000,4.773,7.2937,9.31111
2024-04-07 20:39:42.215000,4.7876,7.1071,9.4
2024-04-07 20:39:46.223000,4.8018,6.9198,9.48889
2024-04-07 20:39:54.231000,4.8287,6.5432,9.66667
2024-04-07 20:39:58.233000,4.8415,6.3539,9.75556
2024-04-07 20:40:02.241000,4.8537,6.1639,9.84444
2024-04-07 20:40:06.245000,4.8655,5.9734,9.93333
2024-04-07 20:40:14.250000,4.8875,5.5904,10.11111
2024-04-07 20:40:22.254000,4.9076,5.2053,10.28889
2024-04-07 20:40:26.262000,4.917,5.0119,10.37778
2024-04-07 20:40:30.267000,4.9258,4.8181,10.46667
2024-04-07 20:40:38.340000,4.942,4.4289,10.64444
2024-04-07 20:40:42.342000,4.9493,4.2337,10.73333
2024-04-07 20:40:46.347000,4.9562,4.038,10.82222
2024-04-07 20:40:50.350000,4.9625,3.8419,10.91111
2024-04-07 20:40:58.355000,4.9738,3.4486,11.08889
2024-04-07 20:41:02.357000,4.9786,3.2514,11.17778
2024-04-07 20:41:06.366000,4.983,3.0539,11.26667
2024-04-07 20:41:10.371000,4.9869,2.8561,11.35556
2024-04-07 20:41:22.377000,4.9955,2.2611,11.62222
2024-04-07 20:41:26.379000,4.9974,2.0623,11.71111
2024-04-07 20:41:34.390000,4.9996,1.664,11.88889
2024-04-07 20:41:38.395000,4.9999,1.5145,11.95556
